y1,y2,y3,y4,y5,y6,y7,y8,fidelity,mse,parameters
0.0719238570087324,-0.4814667604466914,0.4361441534933946,-0.2854213649089184,0.3604654480672944,-0.4592549810763476,0.3799271976108338,0.0783229648749505,0.888671875,0.2695858210631886,[ 2.14438476  0.63362771  1.96583933  3.24604122  0.05594512 -0.62224501]
0.3390044360207216,-0.5011242553206416,0.2660007154396951,-0.3435159018993244,0.2478962614593282,0.097611716282496,-0.3851151327279992,0.4752858598340985,0.931640625,0.08095062886759916,[1.36780713 1.3334537  2.77747298 2.59441108 0.99978736 3.01089297]
0.1544533784670047,-0.0442002854610987,-0.1829916580154172,0.1821868909131843,-0.4667649192950763,-0.5937943111244526,0.5588797999198871,0.1571772055822544,0.892578125,0.5295525259292054,[ 1.24210061 -0.91729278  1.36747154  2.37399953 -0.0955327   2.08663629]
-0.2927209437608056,-0.4831797033958839,-0.4642692740338671,-0.4402014548458458,-0.1010119078042715,0.0470937414414963,-0.31303793398446,0.4013907940339931,0.79296875,0.3533307484623268,[4.0965871  1.37138184 1.7410344  3.48328774 2.91902548 1.33807412]
-0.1787578748755794,0.4313115858721397,0.2043117728203851,0.3167369827037238,0.4906587226878798,-0.2377467794771401,-0.1325459192464216,0.5701862742357329,0.984375,0.22192790638556387,[ 3.42053155  1.1902662   0.92659218  0.35670896  0.69772185 -0.29000403]
0.2918419289066856,0.3634072852912416,0.607232355544022,-0.4160847841210047,0.1515321299282244,0.2817847580008868,-0.3152064539988157,0.1979545590482834,0.943359375,0.2916748008192386,[ 2.08110505  0.07005286 -0.52330845  2.34550331 -0.55053785  1.95837488]
-0.3675951425270605,0.1255454949178857,0.2662287799637305,-0.5102933552691183,0.3317397624970141,-0.2132206821095121,-0.4599718276765172,0.3882610676164244,0.96875,0.18882036413504277,[3.62130852 0.07692547 0.41310485 1.42297476 1.11139002 1.44022513]
0.4570258809995102,-0.041113534531313,-0.2289828094658272,0.7137309594635942,0.055757783973895,-0.4468453867346136,0.0218489069223549,-0.1559964967359534,0.9609375,0.5564911358583104,[2.33230498 0.69002255 0.68657872 1.32171092 0.89886874 3.53350412]
0.480803287934056,0.4937966310427432,0.2959705025673488,-0.3296440902421527,0.2975574757714632,0.2626440652809449,-0.3559779268479272,0.2109186574093388,0.982421875,0.1122682510387509,[ 1.29775706 -0.20347882 -0.38871353  1.72538795 -0.25210554  1.29912297]
0.0247884756803935,0.5370420134183004,-0.0264119022992606,-0.4770376680055592,0.4220909209054424,-0.4136615903844018,-0.363272925714181,-0.0382754045140586,0.66015625,0.2975989963250606,[-0.23587903  1.34853326  2.37642792  0.27886456  1.46605329 -0.48430068]
-0.5576801829284876,-0.1750448347156166,0.028830104459844,-0.3169935351945148,-0.3795390362780429,-0.0624078872197579,0.4362359481513401,0.4677495229547019,0.90234375,0.3513451208739644,[2.60587768 2.24899296 2.57792492 0.62137157 1.7658028  2.10401173]
0.2435191595112162,-0.2081347603775888,-0.2441896007579586,-0.0908075421976667,0.3877385210326951,0.5978846051505112,0.4987337941044945,-0.2701133289653319,0.443359375,0.17696317861964653,[2.10760613 2.20470068 0.49623934 2.05338566 2.23116334 1.22701594]
0.2511233378470565,-0.3106997898255997,-0.0998908059015237,0.227493254730567,0.1090564138982227,0.3091960572636413,-0.6519754750776875,-0.496088532821331,0.841796875,0.20430377500810923,[ 2.76924057  0.93295902  1.09686504 -0.35056984  1.64668228  1.31316175]
0.3100398358525283,-0.5838761072205658,-0.3255824006053529,0.2486186161064265,0.1960610276651483,0.4041066835734384,0.1945005291959892,0.3944315930646521,0.970703125,0.21105195597957782,[1.5219474  0.41838166 3.2552792  1.6040122  1.57228603 0.39335311]
0.4811768575435956,-0.0173115210993144,-0.0101505304437747,0.4252098917405911,-0.2482708507857506,0.2474365606122897,-0.4065078870188418,-0.5469467328847663,0.884765625,0.25467536009182895,[2.92904348 0.46816921 1.66309566 0.67931863 1.5152241  1.48273551]
0.2993473685212566,0.305033878608727,0.4491869093261028,0.4053060064844559,-0.1363340793471039,0.4591856895632383,-0.467146803685697,0.0603243945112489,0.720703125,0.2391483309273911,[ 2.72570953  2.29292246  2.65567318  0.86677432 -1.08552514 -0.65030034]
-0.2116712206271798,-0.3066327407830598,0.4609175415957598,-0.1738194258797312,0.5004295027795,-0.4523953538894629,0.3517892678501915,0.1991646334737831,0.787109375,0.24874227072682104,[ 1.44618235 -0.95984403  0.47502599  0.56372809  3.09247536  0.43700479]
-0.0836242404243181,-0.3418676880167235,-0.580813233972748,-0.1988085908164678,-0.2928188546909216,0.1929120097609069,0.3611655896531047,-0.4958488614903478,0.90234375,0.17920889111224236,[ 1.86980829  0.17238115 -0.16545835  1.57175113  1.37061633  0.68040594]
-0.4953576951125211,-0.1019200194572326,-0.391561847076321,0.2903365789446319,0.0569001335620132,-0.2244741532831073,-0.4096948566730066,0.5339858688127401,0.9921875,0.22530279998275554,[2.39235038 2.15917585 0.97134249 2.62986937 1.98054225 0.68620492]
