y1,y2,y3,y4,y5,y6,y7,y8,fidelity,mse,parameters
0.26492462750579,0.39738694125868496,0.4718969927446884,0.5464070442306919,0.132462313752895,0.41394473047779684,0.2483668382866781,0.008278894609555937,0.970703125,0.2617474306819605,[ 1.82312674  1.82242958  1.0545585  -0.06126511  0.24909741 -0.9164148 ]
0.4538095541012903,0.13236111994620967,0.11975529899895161,0.4285979122067742,0.46011246457491933,0.5609590321529838,0.025211641894516128,0.22690477705064516,0.876953125,0.2804102035715891,[ 0.85897703 -0.24044698  1.46784661  1.80530096  1.32743604  0.22661472]
0.19782174966116123,0.1659150158448449,0.08295750792242244,0.2743979108203204,0.5105077410610612,0.38926215255905916,0.5807025554569571,0.31906733816316324,0.92578125,0.368024093593556,[0.64075676 1.59251271 1.33099046 0.78523196 0.19555641 0.99650361]
0.06244229525129212,0.3602440110651468,0.4467025737207821,0.4707188411251252,0.3170147297373292,0.3170147297373292,0.4755220946059938,0.13449109746432147,0.892578125,0.18659041747207658,[-0.10197052  0.90874604  2.03861155  1.70849347  1.10773694 -0.51879425]
0.15973442269741356,0.46322982582249933,0.1757078649671549,0.11980081702306017,0.6389376907896542,0.09584065361844814,0.46322982582249933,0.28752196085534437,0.837890625,0.4383184065720826,[0.6664759  1.07416582 2.21483408 0.26630403 0.43830594 0.32845636]
0.10282727118423499,0.345205838975646,0.36724025422941065,0.345205838975646,0.04406883050752928,0.1689305169455289,0.6096188220208216,0.4627227203290574,0.96484375,0.35197158234416803,[0.89262518 1.97873202 1.45244139 0.71236388 0.71373866 0.32980317]
0.1308900360843845,0.49239585003173214,0.3926701082531535,0.19945148355715733,0.2430814955852855,0.186985765834835,0.5671901563656662,0.36150581394734765,0.986328125,0.23205279781979193,[-0.58578795  0.78660455  0.83064154  1.85950246  1.17683775  0.66514118]
0.006895403952180791,0.11032646323489266,0.165489694852339,0.6826449912658984,0.15169888694797742,0.5723185280310057,0.30339777389595485,0.22754833042196612,0.96484375,0.3438109617873913,[ 2.75054025  1.60101835  0.55887912 -0.36453498  0.30041133 -0.09727275]
0.4622969263095629,0.19203103092858764,0.19203103092858764,0.46940918671432535,0.23470459335716268,0.49074596792861286,0.44096014509527537,0.042673562428575035,0.751953125,0.21841912163887303,[0.34800353 0.36087404 1.17002503 1.4448778  1.07983605 0.16514565]
0.5653689069615749,0.316606587898482,0.4353340583604127,0.11872747046193075,0.5653689069615749,0.20918649557578273,0.09611271418346774,0.062190579765773246,0.9765625,0.1699370112107187,[ 0.00112939 -0.39689209  0.7621316   0.76771662  1.11722449  0.5044401 ]
0.03703195755583136,0.5258537972928053,0.05925113208933017,0.5184474057816391,0.42957070764764377,0.10368948115632781,0.5036346227593065,0.029625566044665087,0.57421875,0.4235782502194248,[-0.49480427  0.48122461 -0.13235791  2.2398864   1.29014972  1.06152264]
0.28198364542283444,0.41397599008884206,0.3119819055741998,0.23998608121092294,0.19798851699901143,0.5939655509970343,0.42597529414938823,0.14399164872655376,0.78515625,0.2053071808967549,[0.56953443 1.1922748  1.35484235 1.27308958 0.21977219 0.20310987]
0.3482303757722341,0.49161935403138934,0.22532553726438678,0.04096827950261578,0.5735559130366209,0.14338897825915523,0.48479130744762006,0.006828046583769296,0.90625,0.28710299269434053,[-0.40778622  0.71324127  1.04325363  1.13488719  0.20939867  0.58885624]
0.6688001342664331,0.10887444046197749,0.10887444046197749,0.5054884735734669,0.20997213517667088,0.06999071172555696,0.43549776184790995,0.18664189793481856,0.94140625,0.2802819292471285,[1.14816633 0.96830012 0.46653105 0.23261091 0.33954053 0.44881294]
0.40164703430493204,0.3863946152806941,0.2999642408100125,0.406731173979678,0.21353386633933094,0.48807740877561356,0.2389545647130608,0.3050483804847585,0.9375,0.17424521892373496,[ 0.64046276  1.15604869  1.36574749  1.321162    0.27135358 -0.03273127]
0.3125411353256218,0.18557129909958792,0.41509369535434143,0.39555987439649004,0.45904479250950697,0.29789076960723326,0.488345523946284,0.03418418667623988,0.8671875,0.2959554555131094,[-0.08947139  0.61110268  1.35129091  0.73143263  1.1594845   0.30397111]
0.5043604944059216,0.36426035707094334,0.2661902609364586,0.04903504806724237,0.5043604944059216,0.11908511673473147,0.4343104257384324,0.2872052815367053,0.974609375,0.20596520468616134,[-0.00736875  0.46734282  0.75346246  0.97451391  0.9507676   0.85186455]
